"Which of the following is the worst type of module cohesion?","Logical Cohesion","Temporal Cohesion","Functional Cohesion","Coincidental Cohesion","d"
"Which of the following is the best type of module cohesion?","Functional Cohesion","Temporal Cohesion","Functional Cohesion","Sequential Cohesion","a"
"Which of the following is a complementary approach to function-oriented approach ?","Object oriented analysis","Object oriented design","Structured approach","Both Object oriented analysis and design","d"
"Function-oriented design techniques starts with functional requirements specified in","SDD","SRS","All of the mentioned","None of the mentioned","b"
"Structured Analysis is based on the principles of","Top-down decomposition approach","Divide and conquer principle","Graphical representation of results using DFDs","All of the mentioned","d"
"Which of the following is not a use of a CASE tool ?","Support structured analysis and design (SA/SD)","Maintains the data dictionary","Checks whether DFDs are balanced or not","It complies with the available system","d"
"What DFD notation is represented by the Rectangle?","Transform","Data Store","Function","None of the mentioned","b"
"Which of the following is not an activity of Structured Analysis (SA) ?","Functional decomposition","Transformation of a textual problem description into a graphic model","All the functions represented in the DFD are mapped to a module structure","All of the mentioned","c"
"To arrive at a form which is suitable for implementation in some programming language is the purpose of","Structured Analysis (SA)","Structured Design (SD)","Detailed Design (DD)","None of the mentioned","b"
"The context diagram is also known as","Level-0 DFD","Level-1 DFD","Level-2 DFD","All of the mentioned","a"
"A directed arc or line in DFD represents","Data Store","Data Process","Data Flow","All of the mentioned","c"
"Which of the following is a function of CASE Tool?","Supporting Structured analysis and design (SA/SD)","Maintaining the data dictionary","Checking whether DFDs are balanced or not","All of the mentioned","a"
"Data Store Symbol in DFD represents a","Physical file","Data Structure","Logical file","All of the mentioned","d"
"What encapsulates both data and data manipulation functions ?","Object","Class","Super Class","Sub Class","a"
"Which of the following is a mechanism that allows several objects in an class hierarchy to have different methods with the same name?","Aggregation","Polymorphism","Inheritance","All of the mentioned","b"
"Which of the following points related to Object-oriented development (OOD) is true?","OOA is concerned with developing an object model of the application domain","OOD is concerned with developing an object-oriented system model to implement requirements","All of the mentioned","None of the mentioned","c"
"How is generalization implemented in Object Oriented programming languages?","Inheritance","Polymorphism","Encapsulation","Abstract Classes","a"
"Which of the following is a disadvantage of OOD ?","Easier maintenance","Objects may be understood as stand-alone entities","Objects are potentially reusable components","None of the mentioned","d"
